date,mxn_usd_spot,mxn_fwd_1m,min_max_spread,bid_ask_spread,mxn_interbank_1m,mxn_sov_10y,usa_libor_1m,usa_sov_10y,vix,oil_prices,eur_usd_spot,amount,direction,type,sell_amount,FX level,FX log returns,Bid ask abs,Min max abs,Forward points first difference,Interbank rate vs Libor,VIX first diff,EURUSD log returns,Oil prices log returns,FX intervention in USD,fx_intervention_minprice,fx_intervention_nominprice,FX intervention dummy,FX intervention dummy lag,Intercept,FX log returns_fwd
1993-08-23,3.111,,0.0,0.0,,,3.1875,5.605,12.15,18.53,,,,,,3.111,0.0,0.0,0.0,,,0.5300000000000011,,240.31740890064754,0.0,,,0,0.0,1,0.0
1993-08-24,3.111,,0.0,0.0,,,3.1875,5.544,11.8,18.35,,,,,,3.111,0.0,0.0,0.0,,,-0.34999999999999964,,-97.61465796689129,0.0,,,0,0.0,1,-6.430868388832359
1993-08-25,3.109,,0.001,0.0,,,3.1875,5.487,12.1,18.32,,,,,,3.109,-6.430868388832359,0.0,0.001,,,0.29999999999999893,,-16.362152545950934,0.0,,,0,0.0,1,9.644752395285304
1993-08-26,3.112,,0.0005,0.0,,,3.1875,5.426,12.14,18.36,,,,,,3.112,9.644752395285304,0.0,0.0005,,,0.040000000000000924,,21.81025946360146,0.0,,,0,0.0,1,1.6065547468080044
1993-08-27,3.1125,,0.001,0.0,,,3.1875,5.49,11.91,18.8,,,,,,3.1125,1.6065547468080044,0.0,0.001,,,-0.23000000000000043,,236.824846435591,0.0,,,0,0.0,1,1.606296686451338
1993-08-30,3.113,,0.0,0.0,,,3.1875,5.442,11.74,18.73,,,,,,3.113,1.606296686451338,0.0,0.0,,,-0.16999999999999993,,-37.30353379906368,0.0,,,0,0.0,1,0.0
1993-08-31,3.113,,0.001,0.0,,,3.1875,5.448,11.85,18.29,,,,,,3.113,0.0,0.0,0.001,,,0.10999999999999943,,-237.72054053222834,0.0,,,0,0.0,1,-3.2128514332585905
1993-09-01,3.112,,0.002,0.0,,,3.1875,5.447,11.48,17.97,,,,,,3.112,-3.2128514332585905,0.0,0.002,,,-0.3699999999999992,,-176.50761607306626,0.0,,,0,0.0,1,3.2128514332588143
1993-09-02,3.113,,0.001,0.0,,,3.1875,5.405,11.87,17.97,,,,,,3.113,3.2128514332588143,0.0,0.001,,,0.3899999999999988,,0.0,0.0,,,0,0.0,1,3.211819523354929
1993-09-03,3.114,,0.0,0.0,,,3.1875,5.296,11.16,17.73,,,,,,3.114,3.211819523354929,0.0,0.0,,,-0.7099999999999991,,-134.45580709351097,0.0,,,0,0.0,1,0.0
1993-09-06,3.114,,0.0,0.0,,,3.125,5.292,11.16,17.73,,,,,,3.114,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0,0.0,1,-3.2118195233539932
1993-09-07,3.113,,0.0,0.0,,,3.125,5.27,12.9,17.07,,,,,,3.113,-3.2118195233539932,0.0,0.0,,,1.7400000000000002,,-379.35583279767235,0.0,,,0,0.0,1,-6.426735439710822
1993-09-08,3.111,,0.002,0.0,,,3.125,5.228,13.24,17.03,,,,,,3.111,-6.426735439710822,0.0,0.002,,,0.33999999999999986,,-23.460421317523153,0.0,,,0,0.0,1,4.820438753258324
1993-09-09,3.1125,,0.0005,0.0,,,3.125,5.346,12.67,16.97,,,,,,3.1125,4.820438753258324,0.0,0.0005,,,-0.5700000000000003,,-35.294154284621165,0.0,,,0,0.0,1,0.0
1993-09-10,3.1125,,0.001,0.0,,,3.125,5.281,11.7,16.76,,,,,,3.1125,0.0,0.0,0.001,,,-0.9700000000000006,,-124.51984192197844,0.0,,,0,0.0,1,0.0
1993-09-13,3.1125,,0.0005,0.0,,,3.125,5.273,12.16,16.95,,,,,,3.1125,0.0,0.0,0.0005,,,0.46000000000000085,,112.72738772522216,0.0,,,0,0.0,1,-6.427768178885552
1993-09-14,3.1105,,0.003,0.0,,,3.125,5.388,13.15,16.96,,,,,,3.1105,-6.427768178885552,0.0,0.003,,,0.9900000000000002,,5.897965372977327,0.0,,,0,0.0,1,-1.6075878179474055
1993-09-15,3.11,,0.003,0.0,,,3.1875,5.365,12.7,16.86,,,,,,3.11,-1.6075878179474055,0.0,0.003,,,-0.45000000000000107,,-59.1367779004774,0.0,,,0,0.0,1,0.0
1993-09-16,3.11,,0.003,0.0,,,3.1875,5.385,13.36,16.83,,,,,,3.11,0.0,0.0,0.003,,,0.6600000000000001,,-17.809443709948088,0.0,,,0,0.0,1,-3.2159511452598135
1993-09-17,3.109,,0.0015,0.0,,,3.1875,5.375,13.39,17.07,,,,,,3.109,-3.2159511452598135,0.0,0.0015,,,0.030000000000001137,,141.59528603634735,0.0,,,0,0.0,1,-4.82586673887694
1993-09-20,3.1075,,0.0005,0.0,,,3.1875,5.436,14.6,17.7,,,,,,3.1075,-4.82586673887694,0.0,0.0005,,,1.209999999999999,,362.42102773434056,0.0,,,0,0.0,1,59.35687596555662
1993-09-21,3.126,,0.016,0.0,,,3.1875,5.452,17.3,18.12,,,,,,3.126,59.35687596555662,0.0,0.016,,,2.700000000000001,,234.51661035049878,0.0,,,0,0.0,1,-35.25079759868276
1993-09-22,3.115,,0.004,0.0,,,3.1875,5.423,13.75,17.59,,,,,,3.115,-35.25079759868276,0.0,0.004,,,-3.5500000000000007,,-296.85741865366566,0.0,,,0,0.0,1,-9.635459232712897
1993-09-23,3.112,,0.003,0.0,,,3.1875,5.427,13.36,17.63,,,,,,3.112,-9.635459232712897,0.0,0.003,,,-0.39000000000000057,,22.714376603119167,0.0,,,0,0.0,1,6.424670956612857
1993-09-24,3.114,,0.0035,0.0,,,3.1875,5.391,12.47,17.57,,,,,,3.114,6.424670956612857,0.0,0.0035,,,-0.8899999999999988,,-34.09094210772977,0.0,,,0,0.0,1,19.24928409584418
1993-09-27,3.12,,0.005,0.0,,,3.1875,5.288,12.49,17.73,,,,,,3.12,19.24928409584418,0.0,0.005,,,0.019999999999999574,,90.65217887110785,0.0,,,0,0.0,1,-4.808848373507327
1993-09-28,3.1185,,0.0005,0.0,,,3.1875,5.294,12.19,17.96,,,,,,3.1185,-4.808848373507327,0.0,0.0005,,,-0.3000000000000007,,128.88942787937145,0.0,,,0,0.0,1,8.013463046022
1993-09-29,3.121,,0.0035,0.0,,,3.1875,5.354,12.63,18.67,,,,,,3.121,8.013463046022,0.0,0.0035,,,0.4400000000000013,,387.7089467957766,0.0,,,0,0.0,1,-6.410256629761212
1993-09-30,3.119,,0.004,0.0,,,3.1875,5.382,12.99,18.79,,,,,,3.119,-6.410256629761212,0.0,0.004,,,0.35999999999999943,,64.06855871742626,0.0,,,0,0.0,1,-8.018603588980662
1993-10-01,3.1165,,0.001,0.0,,,3.1875,5.339,11.83,18.63,,,,,,3.1165,-8.018603588980662,0.0,0.001,,,-1.1600000000000001,,-85.5162881187683,0.0,,,0,0.0,1,0.0
1993-10-04,3.1165,,0.0045,0.0,,,3.1875,5.329,12.85,18.42,,,,,,3.1165,0.0,0.0,0.0045,,,1.0199999999999996,,-113.36153786336128,0.0,,,0,0.0,1,-1.60449258266329
1993-10-05,3.116,,0.0015,0.0,,,3.1875,5.337,12.97,18.39,,,,,,3.116,-1.60449258266329,0.0,0.0015,,,0.120000000000001,,-16.299922109311755,0.0,,,0,0.0,1,-9.632365490307441
1993-10-06,3.113,,0.003,0.0,,,3.1875,5.319,12.68,18.42,,,,,,3.113,-9.632365490307441,0.0,0.003,,,-0.2900000000000009,,16.299922109311915,0.0,,,0,0.0,1,8.02761542668464
1993-10-07,3.1155,,0.001,0.0,,,3.1875,5.321,13.14,18.49,,,,,,3.1155,8.02761542668464,0.0,0.001,,,0.46000000000000085,,37.93014571872473,0.0,,,0,0.0,1,-6.421576717699656
1993-10-08,3.1135,,0.0015,0.0,,,3.1875,5.256,12.04,18.55,,,,,,3.1135,-6.421576717699656,0.0,0.0015,,,-1.1000000000000014,,32.39743654410796,0.0,,,0,0.0,1,1.6057808143680532
1993-10-11,3.114,,0.0,0.0,,,3.1875,5.256,12.26,18.77,,,,,,3.114,1.6057808143680532,0.0,0.0,,,0.22000000000000064,,117.90061544973334,0.0,,,0,0.0,1,0.0
1993-10-12,3.114,,0.0,0.0,,,3.1875,5.264,12.41,18.71,,,,,,3.114,0.0,0.0,0.0,,,0.15000000000000036,,-32.01710312419152,0.0,,,0,0.0,1,-3.2118195233539932
1993-10-13,3.113,,0.0,0.0,,,3.1875,5.27,11.38,18.64,,,,,,3.113,-3.2118195233539932,0.0,0.0,,,-1.0299999999999994,,-37.48331028553094,0.0,,,0,0.0,1,0.0
1993-10-14,3.113,,0.001,0.0,,,3.1875,5.214,11.0,18.5,,,,,,3.113,0.0,0.0,0.001,,,-0.3800000000000008,,-75.39077173165975,0.0,,,0,0.0,1,3.211819523354929
1993-10-15,3.114,,0.0,0.0,,,3.1875,5.165,10.87,18.27,,,,,,3.114,3.211819523354929,0.0,0.0,,,-0.13000000000000078,,-125.10361694363772,0.0,,,0,0.0,1,-6.424670956613869
1993-10-18,3.112,,0.009,0.0,,,3.1875,5.249,11.33,18.13,,,,,,3.112,-6.424670956613869,0.0,0.009,,,0.46000000000000085,,-76.92345623155725,0.0,,,0,0.0,1,0.0
1993-10-19,3.112,,0.001,0.0,,,3.1875,5.249,11.61,18.06,,,,,,3.112,0.0,0.0,0.001,,,0.27999999999999936,,-38.68476777920318,0.0,,,0,0.0,1,-4.821213432077654
1993-10-20,3.1105,,0.0025,0.0,,,3.1875,5.239,11.32,18.24,,,,,,3.1105,-4.821213432077654,0.0,0.0025,,,-0.28999999999999915,,99.17436657345924,0.0,,,0,0.0,1,4.821213432078055
1993-10-21,3.112,,0.0,0.0,,,3.1875,5.332,11.2,18.24,,,,,,3.112,4.821213432078055,0.0,0.0,,,-0.120000000000001,,0.0,0.0,,,0,0.0,1,2.570363720614992
1993-10-22,3.1128,,0.0003,0.0,,,3.1875,5.398,11.48,18.07,,,,,,3.1128,2.570363720614992,0.0,0.0003,,,0.28000000000000114,,-93.63880042048136,0.0,,,0,0.0,1,3.8543072359976156
1993-10-25,3.114,,0.0015,0.0,,,3.1875,5.425,11.83,17.51,,,,,,3.114,3.8543072359976156,0.0,0.0015,,,0.34999999999999964,,-314.80958306376573,0.0,,,0,0.0,1,12.836972237781275
1993-10-26,3.118,,0.0,0.0,,,3.1875,5.396,11.83,17.54,,,,,,3.118,12.836972237781275,0.0,0.0,,,0.0,,17.118406462763936,0.0,,,0,0.0,1,0.0
1993-10-27,3.118,,0.0008,0.0,,,3.1875,5.435,12.01,17.65,,,,,,3.118,0.0,0.0,0.0008,,,0.17999999999999972,,62.51796435268767,0.0,,,0,0.0,1,14.421923820110289
1993-10-28,3.1225,,0.0,0.0,,,3.1875,5.376,11.88,17.37,,,,,,3.1225,14.421923820110289,0.0,0.0,,,-0.129999999999999,,-159.91203126292018,0.0,,,0,0.0,1,27.18479326672944
1993-10-29,3.131,,0.0145,0.0,,,3.1875,5.427,11.46,16.92,,,,,,3.131,27.18479326672944,0.0,0.0145,,,-0.41999999999999993,,-262.48226074936326,0.0,,,0,0.0,1,-3.1943779220678925
1993-11-01,3.13,,0.0,0.0,,,3.1875,5.556,11.78,17.22,,,,,,3.13,-3.1943779220678925,0.0,0.0,,,0.3199999999999985,,175.75144821507274,0.0,,,0,0.0,1,-12.787725527769762
1993-11-02,3.126,,0.0,0.0,,,3.1875,5.606,11.74,17.12,,,,,,3.126,-12.787725527769762,0.0,0.0,,,-0.03999999999999915,,-58.24128285988539,0.0,,,0,0.0,1,82.82939996347834
1993-11-03,3.152,,0.011,0.0,,,3.1875,5.637,13.26,17.49,,,,,,3.152,82.82939996347834,0.0,0.011,,,1.5199999999999996,,213.81918316914556,0.0,,,0,0.0,1,-12.698414404759301
1993-11-04,3.148,,0.0,0.0,,,3.1875,5.688,14.68,17.4,,,,,,3.148,-12.698414404759301,0.0,0.0,,,1.42,,-51.590828100273356,0.0,,,0,0.0,1,12.69841440475937
1993-11-05,3.152,,0.0025,0.0,,,3.1875,5.727,14.97,17.09,,,,,,3.152,12.69841440475937,0.0,0.0025,,,0.2900000000000009,,-179.76709092983725,0.0,,,0,0.0,1,0.0
1993-11-08,3.152,,0.0,0.0,,,3.1875,5.643,14.31,16.71,,,,,,3.152,0.0,0.0,0.0,,,-0.6600000000000001,,-224.86154520197167,0.0,,,0,0.0,1,0.0
1993-11-09,3.152,,0.0,0.0,,,3.1875,5.62,13.94,16.66,,,,,,3.152,0.0,0.0,0.0,,,-0.370000000000001,,-29.967058686057243,0.0,,,0,0.0,1,182.33765146291813
1993-11-10,3.21,,0.05,0.0,,,3.1875,5.689,13.72,16.55,,,,,,3.21,182.33765146291813,0.0,0.05,,,-0.21999999999999886,,-66.24534915624653,0.0,,,0,0.0,1,15.564205476581579
1993-11-11,3.215,,0.015,0.0,,,3.1875,5.689,13.88,16.9,,,,,,3.215,15.564205476581579,0.0,0.015,,,0.16000000000000014,,209.27520105955813,0.0,,,0,0.0,1,46.547795449825195
1993-11-12,3.23,,0.02,0.0,,,3.1875,5.65,13.33,16.72,,,,,,3.23,46.547795449825195,0.0,0.02,,,-0.5500000000000007,,-107.08014272472211,0.0,,,0,0.0,1,-15.491869868293781
1993-11-15,3.225,,0.0,0.0,,,3.1875,5.645,14.46,16.76,,,,,,3.225,-15.491869868293781,0.0,0.0,,,1.1300000000000008,,23.894873973814853,0.0,,,0,0.0,1,-109.1203345098265
1993-11-16,3.19,,0.02,0.0,,,3.125,5.626,15.11,16.77,,,,,,3.19,-109.1203345098265,0.0,0.02,,,0.6499999999999986,,5.964807811804857,0.0,,,0,0.0,1,-94.48889197932397
1993-11-17,3.16,,0.0,0.0,,,3.125,5.629,15.57,17.04,,,,,,3.16,-94.48889197932397,0.0,0.0,,,0.46000000000000085,,159.71945566052182,0.0,,,0,0.0,1,-127.39025777429714
1993-11-18,3.12,,0.0,0.0,,,3.1875,5.71,14.65,16.69,,,,,,3.12,-127.39025777429714,0.0,0.0,,,-0.9199999999999999,,-207.53783727425844,0.0,,,0,0.0,1,-38.535693159899665
1993-11-19,3.108,,0.021,0.0,,,3.1875,5.834,15.03,16.56,,,,,,3.108,-38.535693159899665,0.0,0.021,,,0.379999999999999,,-78.19588716630209,0.0,,,0,0.0,1,-2.574333905322034
1993-11-22,3.1072,,0.0113,0.0,,,3.1875,5.889,15.9,17.1,,,,,,3.1072,-2.574333905322034,0.0,0.0113,,,0.870000000000001,,320.8831455150066,0.0,,,0,0.0,1,-14.815294667750642
1993-11-23,3.1026,,0.0,0.0,,,3.1875,5.795,14.27,16.63,,,,,,3.1026,-14.815294667750642,0.0,0.0,,,-1.6300000000000008,,-278.70170303778013,0.0,,,0,0.0,1,4.511326728787705
1993-11-24,3.104,,0.006,0.0,,,3.125,5.814,13.51,16.38,,,,,,3.104,4.511326728787705,0.0,0.006,,,-0.7599999999999998,,-151.47214779912935,0.0,,,0,0.0,1,41.793984642275895
1993-11-25,3.117,,0.0,0.0,,,3.125,5.817,13.51,16.38,,,,,,3.117,41.793984642275895,0.0,0.0,,,0.0,,0.0,0.0,,,0,0.0,1,-12.841093257289478
1993-11-26,3.113,,0.001,0.0,,,3.125,5.74,13.77,16.38,,,,,,3.113,-12.841093257289478,0.0,0.001,,,0.2599999999999998,,0.0,0.0,,,0,0.0,1,-22.51166732975836
1993-11-29,3.106,,0.004,0.0,,,3.5625,5.74,14.12,15.31,,,,,,3.106,-22.51166732975836,0.0,0.004,,,0.34999999999999964,,-675.5486875533085,0.0,,,0,0.0,1,-1.609917092746017
1993-11-30,3.1055,,0.005,0.0,,,3.5625,5.819,13.76,15.43,,,,,,3.1055,-1.609917092746017,0.0,0.005,,,-0.35999999999999943,,78.07456705477077,0.0,,,0,0.0,1,-5.475657618332491
1993-12-01,3.1038,,0.0,0.0,,,3.5625,5.774,13.83,15.48,,,,,,3.1038,-5.475657618332491,0.0,0.0,,,0.07000000000000028,,32.35201786511737,0.0,,,0,0.0,1,1.2886597955965884
1993-12-02,3.1042,,0.0,0.0,,,3.5,5.795,13.51,14.95,,,,,,3.1042,1.2886597955965884,0.0,0.0,,,-0.3200000000000003,,-348.37568324885723,0.0,,,0,0.0,1,1.288493752587213
1993-12-03,3.1046,,0.003,0.0,,,3.5,5.753,12.69,14.97,,,,,,3.1046,1.288493752587213,0.0,0.003,,,-0.8200000000000003,,13.368985948415988,0.0,,,0,0.0,1,3.8644854274566387
1993-12-06,3.1058,,0.0002,0.0,,,3.5,5.687,12.84,14.57,,,,,,3.1058,3.8644854274566387,0.0,0.0002,,,0.15000000000000036,,-270.8357822442359,0.0,,,0,0.0,1,1.2878300082182264
1993-12-07,3.1062,,0.0,0.0,,,3.4375,5.685,12.41,14.7,,,,,,3.1062,1.2878300082182264,0.0,0.0,,,-0.4299999999999997,,88.82873577577098,0.0,,,0,0.0,1,1.2876641789609728
1993-12-08,3.1066,,0.0,0.0,,,3.375,5.67,12.46,14.59,,,,,,3.1066,1.2876641789609728,0.0,0.0,,,0.05000000000000071,,-75.1113124999628,0.0,,,0,0.0,1,17.36725744475555
1993-12-09,3.112,,0.005,0.0,,,3.375,5.655,12.43,14.63,,,,,,3.112,17.36725744475555,0.0,0.005,,,-0.030000000000001137,,27.378524973387993,0.0,,,0,0.0,1,-3.2138840064513445
1993-12-10,3.111,,0.008,0.0,,,3.3125,5.736,12.6,15.07,,,,,,3.111,-3.2138840064513445,0.0,0.008,,,0.16999999999999993,,296.31797606371146,0.0,,,0,0.0,1,9.638554963064372
1993-12-13,3.114,,0.001,0.0,,,3.3125,5.761,10.98,14.52,,,,,,3.114,9.638554963064372,0.0,0.001,,,-1.6199999999999992,,-371.7900324175413,0.0,,,0,0.0,1,-22.504430008961823
1993-12-14,3.107,,0.0065,0.0,,,3.3125,5.815,11.13,14.52,,,,,,3.107,-22.504430008961823,0.0,0.0065,,,0.15000000000000036,,0.0,0.0,,,0,0.0,1,-3.2190568441517446
1993-12-15,3.106,,0.002,0.0,,,3.25,5.796,11.03,14.41,,,,,,3.106,-3.2190568441517446,0.0,0.002,,,-0.10000000000000142,,-76.04599385219304,0.0,,,0,0.0,1,0.0
1993-12-16,3.106,,0.0,0.0,,,3.25,5.813,10.9,14.23,,,,,,3.106,0.0,0.0,0.0,,,-0.129999999999999,,-125.699979096697,0.0,,,0,0.0,1,0.0
1993-12-17,3.106,,0.0,0.0,,,3.1875,5.764,11.08,13.91,,,,,,3.106,0.0,0.0,0.0,,,0.17999999999999972,,-227.44406166409496,0.0,,,0,0.0,1,16.084931890046693
1993-12-20,3.111,,0.003,0.0,,,3.1875,5.806,10.75,14.18,,,,,,3.111,16.084931890046693,0.0,0.003,,,-0.33000000000000007,,192.24515168629804,0.0,,,0,0.0,1,12.849343239165513
1993-12-21,3.115,,0.0045,0.0,,,3.25,5.815,10.08,14.36,,,,,,3.115,12.849343239165513,0.0,0.0045,,,-0.6699999999999999,,126.14042516096664,0.0,,,0,0.0,1,-11.242272122809913
1993-12-22,3.1115,,0.0055,0.0,,,3.25,5.708,9.31,14.77,,,,,,3.1115,-11.242272122809913,0.0,0.0055,,,-0.7699999999999996,,281.51532923210317,0.0,,,0,0.0,1,-14.472946162250638
1993-12-23,3.107,,0.004,0.0,,,3.25,5.691,9.48,14.48,,,,,,3.107,-14.472946162250638,0.0,0.004,,,0.16999999999999993,,-198.2970958571812,0.0,,,0,0.0,1,0.0
1993-12-24,3.107,,0.0,0.0,,,3.25,5.691,9.48,14.48,,,,,,3.107,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0,0.0,1,-3.2190568441517446
1993-12-27,3.106,,0.0,0.0,,,3.25,5.685,9.7,14.13,,,,,,3.106,-3.2190568441517446,0.0,0.0,,,0.21999999999999886,,-244.68190261134185,0.0,,,0,0.0,1,6.43707778905692
1993-12-28,3.108,,0.002,0.0,,,3.25,5.679,9.82,14.11,,,,,,3.108,6.43707778905692,0.0,0.002,,,0.120000000000001,,-14.164308317135845,0.0,,,0,0.0,1,-3.2180209449063755
1993-12-29,3.107,,0.003,0.0,,,3.3125,5.696,10.46,14.44,,,,,,3.107,-3.2180209449063755,0.0,0.003,,,0.6400000000000006,,231.18367599957574,0.0,,,0,0.0,1,0.0
1993-12-30,3.107,,0.001,0.0,,,3.25,5.789,10.69,14.17,,,,,,3.107,0.0,0.0,0.001,,,0.22999999999999865,,-188.7507976209109,0.0,,,0,0.0,1,0.0
1993-12-31,3.107,,0.0,0.0,,,3.25,5.794,11.66,14.17,,,,,,3.107,0.0,0.0,0.0,,,0.9700000000000006,,0.0,0.0,,,0,0.0,1,-3.2190568441517446
1994-01-03,3.106,,0.005,0.0,,,3.25,5.908,12.57,14.56,,,,,,3.106,-3.2190568441517446,0.0,0.005,,,0.9100000000000001,,271.5098906595089,0.0,,,0,0.0,1,12.870014646474617
1994-01-04,3.11,,0.004,0.0,,,3.25,5.828,11.91,14.67,,,,,,3.11,12.870014646474617,0.0,0.004,,,-0.6600000000000001,,75.26549386350412,0.0,,,0,0.0,1,-12.870014646474486
1994-01-05,3.106,,0.0,0.0,,,3.25,5.869,10.94,15.34,,,,,,3.106,-12.870014646474486,0.0,0.0,,,-0.9700000000000006,,446.5920378421983,0.0,,,0,0.0,1,0.0
1994-01-06,3.106,,0.0,0.0,,,3.25,5.803,11.27,15.42,,,,,,3.106,0.0,0.0,0.0,,,0.33000000000000007,,52.01572196073408,0.0,,,0,0.0,1,0.0
1994-01-07,3.106,,0.0,0.0,,,3.1875,5.651,10.96,15.32,,,,,,3.106,0.0,0.0,0.0,,,-0.3099999999999987,,-65.06203822738166,0.0,,,0,0.0,1,33.748525402728504
1994-01-10,3.1165,,0.002,0.0,,,3.125,5.647,10.74,14.67,,,,,,3.1165,33.748525402728504,0.0,0.002,,,-0.22000000000000064,,-433.54572157554907,0.0,,,0,0.0,1,-17.663593512681597
1994-01-11,3.111,,0.001,0.0,,,3.125,5.621,11.29,14.85,,,,,,3.111,-17.663593512681597,0.0,0.001,,,0.5499999999999989,,121.95273093818206,0.0,,,0,0.0,1,-12.865875045896711
1994-01-12,3.107,,0.0035,0.0,,,3.125,5.568,11.65,14.33,,,,,,3.107,-12.865875045896711,0.0,0.0035,,,0.3600000000000012,,-356.44623408628064,0.0,,,0,0.0,1,1.6091399181873896
1994-01-13,3.1075,,0.0005,0.0,,,3.125,5.679,12.08,14.51,,,,,,3.1075,1.6091399181873896,0.0,0.0005,,,0.4299999999999997,,124.8282505601597,0.0,,,0,0.0,1,0.0
1994-01-14,3.1075,,0.0,0.0,,,3.125,5.726,11.15,14.78,,,,,,3.1075,0.0,0.0,0.0,,,-0.9299999999999997,,184.36848623959273,0.0,,,0,0.0,1,-1.6091399181873065
1994-01-17,3.107,,0.0,0.0,,,3.125,5.745,11.88,15.1,,,,,,3.107,-1.6091399181873065,0.0,0.0,,,0.7300000000000004,,214.19828300823042,0.0,,,0,0.0,1,-1.6093988929893581
1994-01-18,3.1065,,0.0005,0.0,,,3.125,5.691,11.63,14.87,,,,,,3.1065,-1.6093988929893581,0.0,0.0005,,,-0.25,,-153.48983348814974,0.0,,,0,0.0,1,-1.609657951162638
1994-01-19,3.106,,0.0,0.0,,,3.125,5.713,11.76,15.22,,,,,,3.106,-1.609657951162638,0.0,0.0,,,0.129999999999999,,232.64591961476074,0.0,,,0,0.0,1,0.0
1994-01-20,3.106,,0.001,0.0,,,3.125,5.666,11.16,15.1,,,,,,3.106,0.0,0.0,0.001,,,-0.5999999999999996,,-79.156086126612,0.0,,,0,0.0,1,0.0
1994-01-21,3.106,,0.0,0.0,,,3.125,5.681,11.09,15.1,,,,,,3.106,0.0,0.0,0.0,,,-0.07000000000000028,,0.0,0.0,,,0,0.0,1,0.0
1994-01-24,3.106,,0.0005,0.0,,,3.125,5.702,11.6,15.17,,,,,,3.106,0.0,0.0,0.0005,,,0.5099999999999998,,46.250495395621925,0.0,,,0,0.0,1,3.219056844150297
1994-01-25,3.107,,0.001,0.0,,,3.125,5.743,11.38,15.17,,,,,,3.107,3.219056844150297,0.0,0.001,,,-0.21999999999999886,,0.0,0.0,,,0,0.0,1,-1.6093988929893581
1994-01-26,3.1065,,0.0005,0.0,,,3.125,5.715,11.17,15.47,,,,,,3.1065,-1.6093988929893581,0.0,0.0005,,,-0.21000000000000085,,195.82871224533858,0.0,,,0,0.0,1,-1.609657951162638
1994-01-27,3.106,,0.001,0.0,,,3.125,5.674,10.3,15.42,,,,,,3.106,-1.609657951162638,0.0,0.001,,,-0.8699999999999992,,-32.372964497914225,0.0,,,0,0.0,1,1.6096579511627727
1994-01-28,3.1065,,0.0,0.0,,,3.125,5.634,9.94,15.34,,,,,,3.1065,1.6096579511627727,0.0,0.0,,,-0.3600000000000012,,-52.01572196073284,0.0,,,0,0.0,1,-1.609657951162638
1994-01-31,3.106,,0.0,0.0,,,3.125,5.642,10.63,15.19,,,,,,3.106,-1.609657951162638,0.0,0.0,,,0.6900000000000013,,-98.26479331428699,0.0,,,0,0.0,1,0.0
1994-02-01,3.106,,0.0,0.0,,,3.125,5.739,10.65,15.92,,,,,,3.106,0.0,0.0,0.0,,,0.019999999999999574,,469.3886380855558,0.0,,,0,0.0,1,0.0
1994-02-02,3.106,,0.0,0.0,,,3.1875,5.709,10.61,16.04,,,,,,3.106,0.0,0.0,0.0,,,-0.040000000000000924,,75.09422022131348,0.0,,,0,0.0,1,0.0
1994-02-03,3.106,,0.0,0.0,,,3.1875,5.773,10.75,15.89,,,,,,3.106,0.0,0.0,0.0,,,0.14000000000000057,,-93.95621889743768,0.0,,,0,0.0,1,0.0
1994-02-04,3.106,,0.0,0.0,,,3.25,5.871,15.25,15.63,,,,,,3.106,0.0,0.0,0.0,,,4.5,,-164.97836115239355,0.0,,,0,0.0,1,0.0
1994-02-07,3.106,,0.0,0.0,,,3.375,5.932,13.96,15.25,,,,,,3.106,0.0,0.0,0.0,,,-1.2899999999999991,,-246.1264137996462,0.0,,,0,0.0,1,0.0
1994-02-08,3.106,,0.0005,0.0,,,3.375,5.983,13.66,15.21,,,,,,3.106,0.0,0.0,0.0005,,,-0.3000000000000007,,-26.26396782219133,0.0,,,0,0.0,1,0.0
1994-02-09,3.106,,0.0,0.0,,,3.375,5.923,13.3,14.6,,,,,,3.106,0.0,0.0,0.0,,,-0.35999999999999943,,-409.3157755691086,0.0,,,0,0.0,1,0.0
1994-02-10,3.106,,0.0,0.0,,,3.375,5.927,14.24,14.56,,,,,,3.106,0.0,0.0,0.0,,,0.9399999999999995,,-27.43485945750832,0.0,,,0,0.0,1,0.0
1994-02-11,3.106,,0.0,0.0,,,3.375,5.879,14.46,14.72,,,,,,3.106,0.0,0.0,0.0,,,0.22000000000000064,,109.29070532190231,0.0,,,0,0.0,1,0.0
1994-02-14,3.106,,0.0,0.0,,,3.375,5.89,14.28,14.13,,,,,,3.106,0.0,0.0,0.0,,,-0.1800000000000015,,-409.0691660429405,0.0,,,0,0.0,1,0.0
1994-02-15,3.106,,0.0,0.0,,,3.4375,5.875,13.4,14.06,,,,,,3.106,0.0,0.0,0.0,,,-0.879999999999999,,-49.663103139172996,0.0,,,0,0.0,1,0.0
1994-02-16,3.106,,0.0005,0.0,,,3.4375,5.892,13.13,13.93,,,,,,3.106,0.0,0.0,0.0005,,,-0.2699999999999996,,-92.89098590804524,0.0,,,0,0.0,1,0.0
1994-02-17,3.106,,0.0,0.0,,,3.4375,5.992,13.79,14.23,,,,,,3.106,0.0,0.0,0.0,,,0.6599999999999984,,213.0762431004682,0.0,,,0,0.0,1,3.219056844150297
1994-02-18,3.107,,0.001,0.0,,,3.4375,6.086,14.7,14.21,,,,,,3.107,3.219056844150297,0.0,0.001,,,0.9100000000000001,,-14.06469992751713,0.0,,,0,0.0,1,-1.6093988929893581
